driverId,driverRef,nationality,raceId,pointsSeason,positionSeason,wins,constructorId,positionOrder,pointsRace,laps,rank,fastestLapTime,fastestLapSpeed,statusId,mean_stop,stops,year,round,date,country,age,minQ,ConstructorSeasonPoints,ConstructorSeasonPosition,ConstructorWins,ConstructorRacePoints,nextPodium,nextTop10,qualifyPosition
843,brendon_hartley,New Zealander,991.0,0.0,20.0,0.0,213.0,20.0,0.0,51.0,20.0,1:39.376,197.468,130.0,12269.0,2,2018,3,2018-04-15,China,28.427688453561675,117.35400000000001,12.0,6.0,0.0,0.0,False,True,19.0
842,gasly,French,992.0,12.0,11.0,0.0,213.0,12.0,0.0,51.0,15.0,1:48.035,200.035,1.0,10975.75,2,2018,4,2018-04-29,Azerbaijan,22.223591175725716,72.221,13.0,7.0,0.0,1.0,False,True,10.0
843,brendon_hartley,New Zealander,992.0,1.0,18.0,0.0,213.0,10.0,1.0,51.0,17.0,1:48.288,199.567,1.0,13018.4,3,2018,4,2018-04-29,Azerbaijan,28.466019151659513,73.179,13.0,7.0,0.0,1.0,False,False,16.0
842,gasly,French,994.0,18.0,11.0,0.0,213.0,7.0,6.0,78.0,15.0,1:17.099,155.815,1.0,8710.666666666666,1,2018,6,2018-05-27,Monaco,22.300252571921394,73.04700000000001,19.0,7.0,0.0,6.0,False,False,16.0
843,brendon_hartley,New Zealander,994.0,1.0,18.0,0.0,213.0,19.0,0.0,70.0,16.0,1:17.172,155.667,4.0,8721.0,1,2018,6,2018-05-27,Monaco,28.54268054785519,93.025,19.0,7.0,0.0,6.0,False,False,17.0
842,gasly,French,995.0,18.0,11.0,0.0,213.0,11.0,0.0,67.0,14.0,1:15.699,207.395,11.0,8648.0,1,2018,7,2018-06-10,Canada,22.338583270019235,64.87400000000001,19.0,7.0,0.0,0.0,False,False,12.0
842,gasly,French,997.0,18.0,13.0,0.0,213.0,11.0,0.0,70.0,19.0,1:09.295,224.327,11.0,7950.0,1,2018,9,2018-07-01,Austria,22.39607931716599,88.343,19.0,8.0,0.0,0.0,False,False,14.0
842,gasly,French,998.0,18.0,13.0,0.0,213.0,13.0,0.0,52.0,8.0,1:33.465,226.904,1.0,15070.5,2,2018,10,2018-07-08,UK,22.41524466621491,73.74900000000001,19.0,8.0,0.0,0.0,False,False,17.0
842,gasly,French,999.0,18.0,14.0,0.0,213.0,14.0,0.0,66.0,13.0,1:17.762,211.753,11.0,10289.75,2,2018,11,2018-07-22,Germany,22.45357536431275,78.577,20.0,8.0,0.0,1.0,False,True,6.0
843,brendon_hartley,New Zealander,999.0,2.0,19.0,0.0,213.0,10.0,1.0,67.0,9.0,1:17.681,211.974,1.0,10284.0,2,2018,11,2018-07-22,Germany,28.69600334024655,78.429,20.0,8.0,0.0,1.0,False,False,8.0
842,gasly,French,1000.0,26.0,13.0,0.0,213.0,6.0,8.0,70.0,7.0,1:21.685,193.078,1.0,7842.0,1,2018,12,2018-07-29,Hungary,22.47274071336167,103.84400000000001,28.0,8.0,0.0,8.0,False,True,11.0
843,brendon_hartley,New Zealander,1000.0,2.0,19.0,0.0,213.0,11.0,0.0,69.0,11.0,1:22.612,190.911,11.0,7891.333333333333,1,2018,12,2018-07-29,Hungary,28.715168689295467,103.86500000000001,28.0,8.0,0.0,8.0,False,False,12.0
842,gasly,French,1001.0,28.0,13.0,0.0,213.0,9.0,2.0,44.0,9.0,1:48.588,232.202,1.0,11233.0,2,2018,13,2018-08-26,Belgium,22.54940210955735,81.35000000000001,30.0,7.0,0.0,2.0,False,False,9.0
843,brendon_hartley,New Zealander,1001.0,2.0,19.0,0.0,213.0,14.0,0.0,43.0,12.0,1:48.756,231.843,11.0,12311.0,2,2018,13,2018-08-26,Belgium,28.791830085491146,99.80900000000001,30.0,7.0,0.0,2.0,False,False,17.0
842,gasly,French,1002.0,28.0,13.0,0.0,213.0,14.0,0.0,52.0,10.0,1:24.059,248.097,11.0,9878.666666666666,1,2018,14,2018-09-02,Italy,22.568567458606267,99.614,30.0,8.0,0.0,0.0,False,False,15.0
842,gasly,French,1003.0,28.0,13.0,0.0,213.0,13.0,0.0,60.0,18.0,1:46.063,171.848,11.0,10258.666666666666,1,2018,15,2018-09-16,Singapore,22.60689815670411,89.81,30.0,8.0,0.0,0.0,False,False,7.0
843,brendon_hartley,New Zealander,1003.0,2.0,19.0,0.0,213.0,17.0,0.0,60.0,9.0,1:44.889,173.772,11.0,15305.5,2,2018,15,2018-09-16,Singapore,28.849326132637906,95.037,30.0,8.0,0.0,0.0,False,False,16.0
842,gasly,French,1005.0,28.0,14.0,0.0,213.0,11.0,0.0,52.0,10.0,1:34.133,222.081,11.0,8407.666666666666,1,2018,17,2018-10-07,Japan,22.664394203850865,94.85000000000001,30.0,8.0,0.0,0.0,False,False,13.0
843,brendon_hartley,New Zealander,1005.0,2.0,19.0,0.0,213.0,13.0,0.0,52.0,16.0,1:34.857,220.386,11.0,8319.333333333334,1,2018,17,2018-10-07,Japan,28.906822179784662,95.206,30.0,8.0,0.0,0.0,False,True,14.0
842,gasly,French,1006.0,28.0,14.0,0.0,213.0,12.0,0.0,55.0,14.0,1:40.098,198.273,11.0,12483.0,2,2018,18,2018-10-21,USA,22.702724901948706,76.828,32.0,8.0,0.0,2.0,False,True,15.0
843,brendon_hartley,New Zealander,1006.0,4.0,19.0,0.0,213.0,9.0,2.0,55.0,6.0,1:38.963,200.547,11.0,8556.0,1,2018,18,2018-10-21,USA,28.945152877882503,76.682,32.0,8.0,0.0,2.0,False,False,14.0
842,gasly,French,1007.0,29.0,14.0,0.0,213.0,10.0,1.0,69.0,17.0,1:22.755,187.232,12.0,11868.5,2,2018,19,2018-10-28,Mexico,22.721890250997625,68.616,33.0,9.0,0.0,1.0,False,False,10.0
843,brendon_hartley,New Zealander,1007.0,4.0,19.0,0.0,213.0,14.0,0.0,69.0,13.0,1:22.438,187.952,12.0,11864.5,2,2018,19,2018-10-28,Mexico,28.96431822693142,69.28,33.0,9.0,0.0,1.0,False,False,17.0
842,gasly,French,1008.0,29.0,15.0,0.0,213.0,13.0,0.0,70.0,17.0,1:13.822,210.132,11.0,8535.666666666666,1,2018,20,2018-11-11,Brazil,22.760220949095466,98.16600000000001,33.0,9.0,0.0,0.0,False,False,17.0
843,brendon_hartley,New Zealander,1008.0,4.0,19.0,0.0,213.0,11.0,0.0,70.0,15.0,1:12.949,212.647,11.0,8424.333333333334,1,2018,20,2018-11-11,Brazil,29.002648925029263,97.994,33.0,9.0,0.0,0.0,False,False,16.0
842,gasly,French,1010.0,0.0,11.0,0.0,9.0,11.0,0.0,57.0,5.0,1:27.229,218.858,11.0,7707.0,1,2019,1,2019-03-17,Australia,23.105197231976017,89.52600000000001,15.0,3.0,0.0,15.0,False,True,13.0
830,max_verstappen,Dutch,1010.0,15.0,3.0,0.0,9.0,3.0,15.0,58.0,3.0,1:26.256,221.327,1.0,7665.666666666667,1,2019,1,2019-03-17,Australia,21.459715120775922,88.75200000000001,15.0,3.0,0.0,15.0,False,True,5.0
842,gasly,French,1011.0,4.0,10.0,0.0,9.0,8.0,4.0,57.0,8.0,1:35.291,204.46,1.0,13473.5,2,2019,2,2019-03-31,Bahrain,23.143527930073855,92.93,31.0,3.0,0.0,16.0,False,True,6.0
830,max_verstappen,Dutch,1011.0,27.0,3.0,0.0,9.0,4.0,12.0,57.0,9.0,1:35.311,204.417,1.0,13192.25,2,2019,2,2019-03-31,Bahrain,21.498045818873763,92.089,31.0,3.0,0.0,16.0,False,True,5.0
842,gasly,French,1012.0,13.0,6.0,0.0,9.0,6.0,9.0,56.0,1.0,1:34.742,207.126,1.0,13857.0,3,2019,3,2019-04-14,China,23.181858628171693,76.708,52.0,3.0,0.0,21.0,False,True,6.0
830,max_verstappen,Dutch,1012.0,39.0,3.0,0.0,9.0,4.0,12.0,56.0,6.0,1:36.143,204.108,1.0,11857.5,2,2019,3,2019-04-14,China,21.5363765169716,101.069,52.0,3.0,0.0,21.0,False,True,4.0
842,gasly,French,1014.0,21.0,6.0,0.0,9.0,6.0,8.0,66.0,6.0,1:20.536,208.08,1.0,11628.5,2,2019,5,2019-05-12,Spain,23.25852002436737,71.04100000000001,87.0,3.0,0.0,23.0,False,True,5.0
830,max_verstappen,Dutch,1014.0,66.0,3.0,0.0,9.0,3.0,15.0,66.0,3.0,1:19.769,210.081,1.0,11700.25,2,2019,5,2019-05-12,Spain,21.61303791316728,70.61800000000001,87.0,3.0,0.0,23.0,False,True,3.0
842,gasly,French,1015.0,32.0,6.0,0.0,9.0,5.0,11.0,78.0,1.0,1:14.279,161.73,1.0,12469.0,2,2019,6,2019-05-26,Monaco,23.296850722465212,71.07900000000001,110.0,3.0,0.0,23.0,False,True,5.0
830,max_verstappen,Dutch,1015.0,78.0,4.0,0.0,9.0,4.0,12.0,78.0,7.0,1:16.229,157.593,1.0,8618.666666666666,1,2019,6,2019-05-26,Monaco,21.65136861126512,71.619,110.0,3.0,0.0,23.0,False,True,11.0
842,gasly,French,1016.0,36.0,6.0,0.0,9.0,8.0,4.0,69.0,10.0,1:16.157,206.147,11.0,8447.666666666666,1,2019,7,2019-06-09,Canada,23.33518142056305,90.18400000000001,124.0,3.0,0.0,14.0,False,True,9.0
830,max_verstappen,Dutch,1016.0,88.0,4.0,0.0,9.0,5.0,10.0,70.0,3.0,1:14.767,209.98,1.0,8424.0,1,2019,7,2019-06-09,Canada,21.689699309362958,89.409,124.0,3.0,0.0,14.0,False,True,4.0
842,gasly,French,1017.0,37.0,6.0,0.0,9.0,10.0,1.0,52.0,15.0,1:35.197,220.922,11.0,10695.666666666666,1,2019,8,2019-06-23,France,23.37351211866089,63.98800000000001,137.0,3.0,0.0,13.0,False,True,9.0
830,max_verstappen,Dutch,1017.0,100.0,4.0,0.0,9.0,4.0,12.0,53.0,5.0,1:34.162,223.351,1.0,10655.0,1,2019,8,2019-06-23,France,21.728030007460795,63.43900000000001,137.0,3.0,0.0,13.0,True,True,3.0
842,gasly,French,1018.0,43.0,6.0,0.0,9.0,7.0,6.0,70.0,9.0,1:08.790,225.974,11.0,8033.0,1,2019,9,2019-06-30,Austria,23.39267746770981,85.59,169.0,3.0,1.0,32.0,False,True,5.0
830,max_verstappen,Dutch,1018.0,126.0,3.0,1.0,9.0,1.0,26.0,71.0,1.0,1:07.475,230.378,1.0,7652.666666666667,1,2019,9,2019-06-30,Austria,21.747195356509717,85.27600000000001,169.0,3.0,1.0,32.0,False,True,4.0
842,gasly,French,1019.0,55.0,6.0,0.0,9.0,4.0,12.0,52.0,8.0,1:29.544,236.839,1.0,9922.0,1,2019,10,2019-07-14,UK,23.431008165807647,72.385,191.0,3.0,1.0,22.0,False,False,4.0
830,max_verstappen,Dutch,1019.0,136.0,3.0,1.0,9.0,5.0,10.0,52.0,4.0,1:29.272,237.561,1.0,14406.5,2,2019,10,2019-07-14,UK,21.785526054607555,72.113,191.0,3.0,1.0,22.0,True,True,2.0
842,gasly,French,1020.0,55.0,6.0,0.0,9.0,14.0,0.0,61.0,4.0,1:17.495,212.483,4.0,15328.0,4,2019,11,2019-07-28,Germany,23.469338863905488,75.45,217.0,3.0,2.0,26.0,False,True,6.0
830,max_verstappen,Dutch,1020.0,162.0,3.0,2.0,9.0,1.0,26.0,64.0,1.0,1:16.645,214.839,1.0,14815.57142857143,5,2019,11,2019-07-28,Germany,21.823856752705396,74.572,217.0,3.0,2.0,26.0,True,True,1.0
842,gasly,French,1021.0,63.0,6.0,0.0,9.0,6.0,8.0,69.0,12.0,1:21.045,194.602,11.0,7989.0,1,2019,12,2019-08-04,Hungary,23.488504212954407,106.435,244.0,3.0,2.0,27.0,False,True,16.0
830,max_verstappen,Dutch,1021.0,181.0,3.0,2.0,9.0,2.0,19.0,70.0,1.0,1:17.103,204.552,1.0,11180.0,2,2019,12,2019-08-04,Hungary,21.843022101754315,96.813,244.0,3.0,2.0,27.0,True,True,4.0
842,gasly,French,1022.0,65.0,6.0,0.0,213.0,9.0,2.0,44.0,17.0,1:49.700,229.848,1.0,8212.0,1,2019,13,2019-09-01,Belgium,23.565165609150085,80.50800000000001,51.0,5.0,0.0,8.0,False,False,15.0
826,kvyat,Russian,1022.0,33.0,8.0,0.0,213.0,7.0,6.0,44.0,7.0,1:48.143,233.157,1.0,8227.333333333334,1,2019,13,2019-09-01,Belgium,25.350280977706593,80.63000000000001,51.0,5.0,0.0,8.0,False,False,13.0
842,gasly,French,1023.0,65.0,6.0,0.0,213.0,11.0,0.0,52.0,10.0,1:23.885,248.611,11.0,8742.666666666666,1,2019,14,2019-09-08,Italy,23.584330958199004,98.69900000000001,51.0,6.0,0.0,0.0,False,True,12.0
826,kvyat,Russian,1023.0,33.0,10.0,0.0,213.0,19.0,0.0,29.0,20.0,1:25.772,243.142,5.0,8776.0,1,2019,14,2019-09-08,Italy,25.36944632675551,99.95700000000001,51.0,6.0,0.0,0.0,False,False,15.0
842,gasly,French,1024.0,69.0,6.0,0.0,213.0,8.0,4.0,61.0,13.0,1:45.769,172.326,1.0,11449.333333333334,1,2019,15,2019-09-22,Singapore,23.622661656296845,93.95,55.0,6.0,0.0,4.0,False,False,11.0
826,kvyat,Russian,1024.0,33.0,10.0,0.0,213.0,15.0,0.0,61.0,3.0,1:44.371,174.634,1.0,16340.0,2,2019,15,2019-09-22,Singapore,25.407777024853353,99.54400000000001,55.0,6.0,0.0,4.0,False,False,20.0
842,gasly,French,1025.0,69.0,6.0,0.0,213.0,14.0,0.0,53.0,14.0,1:38.606,213.504,1.0,10600.666666666666,1,2019,16,2019-09-29,Russia,23.641827005345764,88.77900000000001,55.0,6.0,0.0,0.0,False,True,9.0
826,kvyat,Russian,1025.0,33.0,12.0,0.0,213.0,12.0,0.0,53.0,9.0,1:38.228,214.325,1.0,15543.75,2,2019,16,2019-09-29,Russia,25.42694237390227,89.563,55.0,6.0,0.0,0.0,False,True,14.0
842,gasly,French,1026.0,75.0,7.0,0.0,213.0,7.0,6.0,51.0,17.0,1:35.321,219.313,11.0,8349.333333333334,1,2019,17,2019-10-13,Japan,23.6801577034436,76.586,62.0,6.0,0.0,7.0,False,True,10.0
826,kvyat,Russian,1026.0,34.0,11.0,0.0,213.0,10.0,1.0,51.0,10.0,1:33.239,224.21,11.0,8381.666666666666,1,2019,17,2019-10-13,Japan,25.46527307200011,76.46900000000001,62.0,6.0,0.0,7.0,False,False,9.0
842,gasly,French,1027.0,77.0,6.0,0.0,213.0,9.0,2.0,70.0,6.0,1:19.530,194.824,11.0,11794.0,2,2019,18,2019-10-27,Mexico,23.718488401541443,93.55600000000001,64.0,6.0,0.0,2.0,False,False,10.0
826,kvyat,Russian,1027.0,34.0,13.0,0.0,213.0,11.0,0.0,70.0,7.0,1:19.905,193.91,11.0,11594.0,2,2019,18,2019-10-27,Mexico,25.50360377009795,93.989,64.0,6.0,0.0,2.0,False,False,13.0
842,gasly,French,1028.0,77.0,8.0,0.0,213.0,16.0,0.0,54.0,16.0,1:40.850,196.795,22.0,12581.25,2,2019,19,2019-11-03,USA,23.73765375059036,68.77000000000001,64.0,7.0,0.0,0.0,True,True,7.0
826,kvyat,Russian,1028.0,34.0,13.0,0.0,213.0,12.0,0.0,55.0,8.0,1:38.969,200.535,11.0,13282.75,2,2019,19,2019-11-03,USA,25.52276911914687,69.32000000000001,64.0,7.0,0.0,0.0,False,True,16.0
826,kvyat,Russian,1029.0,35.0,14.0,0.0,213.0,10.0,1.0,71.0,8.0,1:12.385,214.304,1.0,11998.0,2,2019,20,2019-11-17,Brazil,25.561099817244706,97.141,83.0,6.0,0.0,19.0,False,True,14.0
842,gasly,French,1034.0,12.0,12.0,0.0,213.0,7.0,6.0,52.0,7.0,1:29.603,236.684,1.0,10430.0,1,2020,4,2020-08-02,UK,24.485102363498225,86.52300000000001,13.0,7.0,0.0,6.0,False,False,7.0
842,gasly,French,1031.0,6.0,7.0,0.0,213.0,7.0,6.0,71.0,11.0,1:09.025,225.205,1.0,11062.5,2,2020,1,2020-07-05,Austria,24.408440967302546,78.744,6.0,5.0,0.0,6.0,False,False,8.0
826,kvyat,Russian,1031.0,0.0,12.0,0.0,213.0,12.0,0.0,69.0,13.0,1:09.135,224.847,22.0,13180.8,3,2020,1,2020-07-05,Austria,26.193556335859054,79.717,6.0,5.0,0.0,6.0,False,True,14.0
842,gasly,French,1032.0,6.0,9.0,0.0,213.0,15.0,0.0,70.0,8.0,1:07.827,229.183,11.0,11526.0,2,2020,2,2020-07-12,Austria,24.427606316351465,75.50800000000001,7.0,7.0,0.0,1.0,False,False,10.0
826,kvyat,Russian,1032.0,1.0,14.0,0.0,213.0,10.0,1.0,70.0,13.0,1:08.378,227.336,11.0,8018.333333333333,1,2020,2,2020-07-12,Austria,26.212721684907972,76.20400000000001,7.0,7.0,0.0,1.0,False,False,17.0
842,gasly,French,1033.0,6.0,12.0,0.0,213.0,20.0,0.0,15.0,20.0,1:23.939,187.893,5.0,8205.0,1,2020,3,2020-07-19,Hungary,24.446771665400384,86.343,7.0,7.0,0.0,0.0,False,True,11.0
826,kvyat,Russian,1033.0,1.0,15.0,0.0,213.0,12.0,0.0,69.0,18.0,1:20.946,194.841,11.0,12028.0,2,2020,3,2020-07-19,Hungary,26.23188703395689,87.882,7.0,7.0,0.0,0.0,False,True,16.0
842,gasly,French,1035.0,12.0,12.0,0.0,213.0,11.0,0.0,52.0,7.0,1:30.092,235.399,1.0,14634.75,2,2020,5,2020-08-09,UK,24.504267712547144,76.80000000000001,14.0,7.0,0.0,1.0,False,True,10.0
826,kvyat,Russian,1035.0,2.0,16.0,0.0,213.0,10.0,1.0,52.0,12.0,1:30.738,233.723,1.0,14565.5,2,2020,5,2020-08-09,UK,26.28938308110365,77.19200000000001,14.0,7.0,0.0,1.0,False,False,12.0
842,gasly,French,1036.0,14.0,13.0,0.0,213.0,9.0,2.0,65.0,17.0,1:22.543,203.021,11.0,11628.25,2,2020,6,2020-08-16,Spain,24.523433061596062,102.745,16.0,7.0,0.0,2.0,False,True,12.0
826,kvyat,Russian,1036.0,2.0,16.0,0.0,213.0,12.0,0.0,65.0,12.0,1:22.336,203.531,11.0,11744.25,2,2020,6,2020-08-16,Spain,26.30854843015257,102.73,16.0,7.0,0.0,2.0,False,False,11.0
842,gasly,French,1037.0,18.0,12.0,0.0,213.0,8.0,4.0,44.0,3.0,1:47.839,233.815,1.0,8186.666666666667,1,2020,7,2020-08-30,Belgium,24.561763759693903,79.909,20.0,7.0,0.0,4.0,True,True,10.0
826,kvyat,Russian,1037.0,2.0,16.0,0.0,213.0,11.0,0.0,44.0,15.0,1:49.832,229.572,1.0,8544.0,1,2020,7,2020-08-30,Belgium,26.34687912825041,80.16900000000001,20.0,7.0,0.0,4.0,False,True,11.0
842,gasly,French,1038.0,43.0,8.0,1.0,213.0,1.0,25.0,53.0,6.0,1:24.037,248.162,1.0,386463.75,2,2020,8,2020-09-06,Italy,24.580929108742822,93.0,47.0,7.0,1.0,27.0,False,True,9.0
826,kvyat,Russian,1038.0,4.0,15.0,0.0,213.0,9.0,2.0,53.0,10.0,1:24.479,246.863,1.0,387980.75,2,2020,8,2020-09-06,Italy,26.36604447729933,76.854,47.0,7.0,1.0,27.0,False,True,12.0
842,gasly,French,1040.0,45.0,10.0,1.0,213.0,9.0,2.0,53.0,2.0,1:37.231,216.523,1.0,15265.25,2,2020,10,2020-09-27,Russia,24.638425155889582,86.77600000000001,59.0,7.0,1.0,6.0,False,True,12.0
826,kvyat,Russian,1040.0,14.0,14.0,0.0,213.0,8.0,4.0,53.0,12.0,1:39.133,212.369,1.0,10509.333333333334,1,2020,10,2020-09-27,Russia,26.423540524446086,86.848,59.0,7.0,1.0,6.0,False,False,13.0
842,gasly,French,1041.0,53.0,10.0,1.0,213.0,6.0,8.0,60.0,5.0,1:30.110,205.668,1.0,11856.25,2,2020,11,2020-10-11,Germany,24.67675585398742,77.209,67.0,7.0,1.0,8.0,False,True,9.0
826,kvyat,Russian,1041.0,14.0,14.0,0.0,213.0,15.0,0.0,60.0,16.0,1:32.214,200.975,1.0,13805.0,2,2020,11,2020-10-11,Germany,26.461871222543927,77.72800000000001,67.0,7.0,1.0,8.0,False,False,13.0
842,gasly,French,1042.0,63.0,9.0,1.0,213.0,5.0,10.0,65.0,9.0,1:20.551,207.952,11.0,9696.0,1,2020,12,2020-10-25,Portugal,24.715086552085257,118.55600000000001,77.0,7.0,1.0,10.0,False,False,15.0
826,kvyat,Russian,1042.0,14.0,14.0,0.0,213.0,19.0,0.0,64.0,8.0,1:20.449,208.216,12.0,15505.5,2,2020,12,2020-10-25,Portugal,26.500201920641764,74.696,77.0,7.0,1.0,10.0,False,True,8.0
842,gasly,French,1044.0,63.0,10.0,1.0,213.0,13.0,0.0,57.0,7.0,1:39.586,192.966,11.0,12210.75,2,2020,14,2020-11-15,Turkey,24.772582599232017,88.44800000000001,89.0,7.0,1.0,0.0,False,True,8.0
826,kvyat,Russian,1044.0,26.0,14.0,0.0,213.0,12.0,0.0,57.0,17.0,1:41.019,190.229,11.0,8429.0,1,2020,14,2020-11-15,Turkey,26.557697967788524,88.61800000000001,89.0,7.0,1.0,0.0,False,False,10.0
842,gasly,French,1045.0,71.0,10.0,1.0,213.0,6.0,8.0,57.0,16.0,1:34.817,205.482,1.0,296688.5,2,2020,15,2020-11-29,Bahrain,24.810913297329858,53.941,97.0,7.0,1.0,8.0,False,False,9.0
826,kvyat,Russian,1045.0,26.0,14.0,0.0,213.0,11.0,0.0,56.0,12.0,1:34.141,206.957,11.0,245267.4,3,2020,15,2020-11-29,Bahrain,26.59602866588636,53.856,97.0,7.0,1.0,8.0,False,True,6.0
842,gasly,French,1046.0,71.0,11.0,1.0,213.0,11.0,0.0,87.0,10.0,0:57.220,222.908,1.0,12885.5,2,2020,16,2020-12-06,Bahrain,24.830078646378777,96.242,103.0,7.0,1.0,6.0,False,True,10.0
826,kvyat,Russian,1046.0,32.0,14.0,0.0,213.0,7.0,6.0,87.0,7.0,0:57.001,223.764,1.0,12551.25,2,2020,16,2020-12-06,Bahrain,26.615194014935284,95.96300000000001,103.0,7.0,1.0,6.0,False,False,7.0
807,hulkenberg,German,861.0,2.0,13.0,0.0,117.0,9.0,2.0,56.0,15.0,1:42.173,195.304,1.0,14486.2,3,2012,2,2012-03-25,Malaysia,24.60009445779174,96.745,9.0,6.0,0.0,8.0,False,False,16.0
814,resta,British,861.0,7.0,10.0,0.0,117.0,7.0,6.0,56.0,10.0,1:41.819,195.983,1.0,14138.8,3,2012,2,2012-03-25,Malaysia,25.94166889121611,96.31700000000001,9.0,6.0,0.0,8.0,False,False,15.0
807,hulkenberg,German,862.0,2.0,16.0,0.0,117.0,15.0,0.0,56.0,9.0,1:40.977,194.337,1.0,13775.75,2,2012,3,2012-04-15,China,24.6575905049385,93.807,9.0,8.0,0.0,0.0,False,False,13.0
814,resta,British,862.0,7.0,12.0,0.0,117.0,12.0,0.0,56.0,17.0,1:41.498,193.339,1.0,10767.25,2,2012,3,2012-04-15,China,25.999164938362867,93.51,9.0,8.0,0.0,0.0,False,True,10.0
807,hulkenberg,German,863.0,2.0,16.0,0.0,117.0,12.0,0.0,57.0,17.0,1:38.312,198.177,1.0,13817.8,3,2012,4,2012-04-22,Bahrain,24.67675585398742,83.177,17.0,8.0,0.0,8.0,False,True,14.0
814,resta,British,863.0,15.0,10.0,0.0,117.0,6.0,8.0,57.0,18.0,1:38.372,198.056,1.0,11557.25,2,2012,4,2012-04-22,Bahrain,26.01833028741179,83.125,17.0,8.0,0.0,8.0,False,False,13.0
807,hulkenberg,German,864.0,3.0,15.0,0.0,117.0,10.0,1.0,65.0,17.0,1:28.912,188.478,11.0,12653.0,3,2012,5,2012-05-13,Spain,24.73425190113418,75.418,18.0,8.0,0.0,1.0,False,True,11.0
814,resta,British,864.0,15.0,12.0,0.0,117.0,14.0,0.0,65.0,10.0,1:28.313,189.756,11.0,12642.4,3,2012,5,2012-05-13,Spain,26.075826334558545,75.718,18.0,8.0,0.0,1.0,False,True,15.0
807,hulkenberg,German,865.0,7.0,15.0,0.0,117.0,8.0,4.0,78.0,2.0,1:18.423,153.322,1.0,9373.0,1,2012,6,2012-05-27,Monaco,24.772582599232017,74.748,28.0,8.0,0.0,10.0,False,False,13.0
814,resta,British,865.0,21.0,11.0,0.0,117.0,7.0,6.0,78.0,17.0,1:19.757,150.757,1.0,9107.0,1,2012,6,2012-05-27,Monaco,26.114157032656387,74.63900000000001,28.0,8.0,0.0,10.0,False,False,8.0
807,hulkenberg,German,866.0,7.0,15.0,0.0,117.0,12.0,0.0,70.0,9.0,1:17.202,203.357,1.0,12479.0,2,2012,7,2012-06-10,Canada,24.810913297329858,98.68900000000001,28.0,8.0,0.0,0.0,False,True,8.0
814,resta,British,866.0,21.0,12.0,0.0,117.0,11.0,0.0,70.0,10.0,1:17.219,203.312,1.0,11225.75,2,2012,7,2012-06-10,Canada,26.152487730754224,98.519,28.0,8.0,0.0,0.0,False,True,10.0
807,hulkenberg,German,867.0,17.0,14.0,0.0,117.0,5.0,10.0,57.0,13.0,1:44.226,187.174,1.0,10801.0,2,2012,8,2012-06-24,Spain,24.849243995427695,106.334,44.0,8.0,0.0,16.0,False,False,9.0
814,resta,British,867.0,27.0,11.0,0.0,117.0,7.0,6.0,57.0,11.0,1:44.101,187.398,1.0,7325.333333333333,1,2012,8,2012-06-24,Spain,26.190818428852065,107.58200000000001,44.0,8.0,0.0,16.0,False,False,11.0
807,hulkenberg,German,868.0,17.0,16.0,0.0,117.0,12.0,0.0,52.0,13.0,1:35.981,220.956,1.0,13294.75,2,2012,9,2012-07-08,UK,24.887574693525533,76.271,44.0,8.0,0.0,0.0,False,True,5.0
814,resta,British,868.0,27.0,11.0,0.0,117.0,23.0,0.0,2.0,0.0,\N,,4.0,11490.666666666666,1,2012,9,2012-07-08,UK,26.229149126949903,76.352,44.0,8.0,0.0,0.0,False,False,9.0
807,hulkenberg,German,869.0,19.0,15.0,0.0,117.0,9.0,2.0,67.0,7.0,1:19.372,207.458,1.0,11353.8,3,2012,10,2012-07-22,Germany,24.925905391623374,81.653,46.0,8.0,0.0,2.0,False,False,10.0
814,resta,British,869.0,27.0,13.0,0.0,117.0,11.0,0.0,67.0,12.0,1:19.717,206.56,1.0,9387.5,2,2012,10,2012-07-22,Germany,26.267479825047744,81.813,46.0,8.0,0.0,2.0,False,False,12.0
807,hulkenberg,German,870.0,19.0,16.0,0.0,117.0,11.0,0.0,69.0,15.0,1:26.073,183.235,1.0,10755.0,2,2012,11,2012-07-29,Hungary,24.945070740672293,108.855,46.0,8.0,0.0,0.0,False,True,12.0
814,resta,British,870.0,27.0,13.0,0.0,117.0,12.0,0.0,69.0,12.0,1:25.976,183.441,1.0,10624.0,2,2012,11,2012-07-29,Hungary,26.286645174096662,108.72900000000001,46.0,8.0,0.0,0.0,False,True,10.0
807,hulkenberg,German,871.0,31.0,13.0,0.0,117.0,4.0,12.0,44.0,6.0,1:53.760,221.645,1.0,11131.5,2,2012,12,2012-09-02,Belgium,25.04089748591689,107.97500000000001,59.0,7.0,0.0,13.0,False,False,11.0
814,resta,British,871.0,28.0,15.0,0.0,117.0,10.0,1.0,44.0,11.0,1:54.562,220.093,1.0,11050.5,2,2012,12,2012-09-02,Belgium,26.38247191934126,84.304,59.0,7.0,0.0,13.0,False,True,4.0
807,hulkenberg,German,873.0,31.0,14.0,0.0,117.0,14.0,0.0,59.0,1.0,1:51.033,164.48,1.0,19451.4,3,2012,14,2012-09-23,Singapore,25.09839353306365,92.272,75.0,7.0,0.0,12.0,False,True,10.0
